Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR33705621_1	(0.0, 2.6551961602500277e-05)	(1.0, 1.7701307735000184e-05)	(2.0, 1.548864426812516e-05)	(3.0, 1.548864426812516e-05)	(4.0, 1.1063317334375114e-05)	(5.0, 1.548864426812516e-05)	(6.0, 2.2126634668750227e-05)	(7.0, 3.7615278936875386e-05)	(8.0, 5.3103923205000555e-05)	(9.0, 6.637990400625069e-05)	(10.0, 7.080523094000074e-05)	(11.0, 8.408121174125087e-05)	(12.0, 0.0001150585002775012)	(13.0, 0.00023454232748875242)	(14.0, 0.0005575911936525058)	(15.0, 0.0010996937430368865)	(16.0, 0.002697236766120653)	(17.0, 0.006042783928035687)	(18.0, 0.011127484574914491)	(19.0, 0.019736958124525205)	(20.0, 0.034161311265083476)	(21.0, 0.0557126534324462)	(22.0, 0.08947347261002529)	(23.0, 0.13822066144874892)	(24.0, 0.19975261979907644)	(25.0, 0.2783928920752816)	(26.0, 0.3813968017852477)	(27.0, 0.5051488568241008)	(28.0, 0.6469562457526542)	(29.0, 0.8054758818465145)	(30.0, 0.9821437836956839)	(31.0, 1.1774954158591457)	(32.0, 1.3860743502275867)	(33.0, 1.5993330678284685)	(34.0, 1.81301661681499)	(35.0, 2.0367168933160547)	(36.0, 2.2805656833464836)	(37.0, 2.522916500209838)	(38.0, 2.7374143093521695)	(39.0, 2.9539942348168307)	(40.0, 3.0970318646329664)	(41.0, 3.188753403325337)	(42.0, 3.3300917075989123)	(43.0, 3.466652871447505)	(44.0, 3.520597606769918)	(45.0, 3.511753590892819)	(46.0, 3.475647348440352)	(47.0, 3.4061675029170098)	(48.0, 3.326042533454531)	(49.0, 3.243434955582219)	(50.0, 3.1917095217170814)	(51.0, 3.1431304953018406)	(52.0, 3.0531481100944338)	(53.0, 2.938744558203128)	(54.0, 2.8257969388730255)	(55.0, 2.7289508715913726)	(56.0, 2.554891699969649)	(57.0, 2.36088315453058)	(58.0, 2.2414922591849376)	(59.0, 2.147420871890746)	(60.0, 2.0373806923561175)	(61.0, 1.8775600101437344)	(62.0, 1.7000313822059507)	(63.0, 1.5345020282490303)	(64.0, 1.388618913214493)	(65.0, 1.2305064071985377)	(66.0, 1.0754827793823398)	(67.0, 0.9392690036980466)	(68.0, 0.7996012603419613)	(69.0, 0.6675738439369957)	(70.0, 0.5499486540379194)	(71.0, 0.456264482850431)	(72.0, 0.3958432815604747)	(73.0, 0.337448880006176)	(74.0, 0.28740728303933044)	(75.0, 0.2502456001131645)	(76.0, 0.20593701418899213)	(77.0, 0.17351043108193867)	(78.0, 0.14777051697178153)	(79.0, 0.12088665584924999)	(80.0, 0.09606942240477975)	(81.0, 0.0730754236570145)	(82.0, 0.05506213037318494)	(83.0, 0.04154496925404543)	(84.0, 0.030047969880162808)	(85.0, 0.020212680769903336)	(86.0, 0.01338661397459389)	(87.0, 0.008461225097330088)	(88.0, 0.004991768781270052)	(89.0, 0.0029693943725462805)	(90.0, 0.0016351583020206418)	(91.0, 0.0010023365504943855)	(92.0, 0.0005974191360562562)	(93.0, 0.00033411218349812844)	(94.0, 0.0003274741930975034)	(95.0, 0.0006040571264568813)	(96.0, 0.0014138919553331397)	(97.0, 0.004529322116693172)	(98.0, 0.019309914075418325)	(99.0, 0.02276609441067711)	(100.0, 0.007118138372936948)
SRR33705621_2	(0.0, 3.100059879870908e-05)	(1.0, 1.7714627884976617e-05)	(2.0, 1.1071642428110386e-05)	(3.0, 2.8786270313087003e-05)	(4.0, 3.985791274119739e-05)	(5.0, 2.2143284856220773e-05)	(6.0, 1.1071642428110386e-05)	(7.0, 1.9928956370598695e-05)	(8.0, 2.6571941827464925e-05)	(9.0, 3.321492728433116e-05)	(10.0, 4.87152266836857e-05)	(11.0, 7.971582548239478e-05)	(12.0, 0.00011293075276672594)	(13.0, 0.00024579046190405056)	(14.0, 0.0004849379383512349)	(15.0, 0.0010983069288685503)	(16.0, 0.0026461225403183824)	(17.0, 0.005650966295307541)	(18.0, 0.011082714070538497)	(19.0, 0.01960345008321225)	(20.0, 0.03356479118505945)	(21.0, 0.056292658761484454)	(22.0, 0.09055717774800047)	(23.0, 0.13836674408106675)	(24.0, 0.19838833201233874)	(25.0, 0.27660062845299616)	(26.0, 0.3812342923840962)	(27.0, 0.5079071677325927)	(28.0, 0.6518053043707435)	(29.0, 0.8114030299719547)	(30.0, 0.9884385923974398)	(31.0, 1.186355272442341)	(32.0, 1.3978590720750192)	(33.0, 1.6127419369767568)	(34.0, 1.8267213558563606)	(35.0, 2.0481364897906835)	(36.0, 2.29142033184901)	(37.0, 2.5345314562854577)	(38.0, 2.749564895524218)	(39.0, 2.9665159432315265)	(40.0, 3.10695308444665)	(41.0, 3.196161736146906)	(42.0, 3.332579871160626)	(43.0, 3.465151717594819)	(44.0, 3.5120379089493814)	(45.0, 3.495638592184864)	(46.0, 3.4606256301702083)	(47.0, 3.3967998259006373)	(48.0, 3.3177593706063573)	(49.0, 3.2305657578280167)	(50.0, 3.177579091495566)	(51.0, 3.127575125633248)	(52.0, 3.0336477399301307)	(53.0, 2.9249839981551986)	(54.0, 2.8190571663884954)	(55.0, 2.7184402943303136)	(56.0, 2.546010535154923)	(57.0, 2.354559694288038)	(58.0, 2.2332233505898906)	(59.0, 2.141501436058453)	(60.0, 2.0336104949250027)	(61.0, 1.8728989620955236)	(62.0, 1.6927124102349984)	(63.0, 1.523617429758954)	(64.0, 1.3815394711359845)	(65.0, 1.2228252626005365)	(66.0, 1.064547276776756)	(67.0, 0.9327548739695013)	(68.0, 0.7945077036266581)	(69.0, 0.6635390310160548)	(70.0, 0.5477230082325633)	(71.0, 0.4537845508870179)	(72.0, 0.39293258977363765)	(73.0, 0.33324757977218017)	(74.0, 0.2839189840979771)	(75.0, 0.2464259741794241)	(76.0, 0.20347243021532707)	(77.0, 0.17288148218645807)	(78.0, 0.14687862277979802)	(79.0, 0.11896036923307485)	(80.0, 0.09506997920169827)	(81.0, 0.07420436188168143)	(82.0, 0.05582100679404695)	(83.0, 0.04202131167165016)	(84.0, 0.030807952220459962)	(85.0, 0.02167163288878327)	(86.0, 0.01533865341990413)	(87.0, 0.011038427500826056)	(88.0, 0.007854223138501508)	(89.0, 0.006104903634860067)	(90.0, 0.005166028356956306)	(91.0, 0.0047541632586306)	(92.0, 0.004665590119205717)	(93.0, 0.004749734601659356)	(94.0, 0.005290030752151143)	(95.0, 0.00591668571358219)	(96.0, 0.007059279212163183)	(97.0, 0.009534898459088665)	(98.0, 0.013759837209655588)	(99.0, 0.024328827071529762)	(100.0, 0.09151155332530359)
SRR33705622_1	(0.0, 4.565698749945925e-05)	(1.0, 2.967704187464851e-05)	(2.0, 9.131397499891851e-06)	(3.0, 1.1414246874864813e-05)	(4.0, 1.3697096249837776e-05)	(5.0, 1.1414246874864813e-05)	(6.0, 1.1414246874864813e-05)	(7.0, 2.967704187464851e-05)	(8.0, 4.565698749945925e-05)	(9.0, 5.2505535624378136e-05)	(10.0, 0.00012099101687356702)	(11.0, 0.00015751660687313442)	(12.0, 0.00015523375749816146)	(13.0, 0.0003584073518707551)	(14.0, 0.0007556231431160506)	(15.0, 0.0013879724199835613)	(16.0, 0.0033512228824603093)	(17.0, 0.007204672627414669)	(18.0, 0.013461962764215562)	(19.0, 0.023097869975976435)	(20.0, 0.03911662404016171)	(21.0, 0.06365953767049604)	(22.0, 0.10184704201504374)	(23.0, 0.1559734006956527)	(24.0, 0.22311656651235745)	(25.0, 0.3093101103632116)	(26.0, 0.4201082047775243)	(27.0, 0.5526938136265791)	(28.0, 0.7017478978666887)	(29.0, 0.8663322064047394)	(30.0, 1.0486862144775797)	(31.0, 1.2429932218777784)	(32.0, 1.4471233301384856)	(33.0, 1.66246679452906)	(34.0, 1.8707448401040934)	(35.0, 2.081045490225353)	(36.0, 2.320441055630642)	(37.0, 2.55786195632658)	(38.0, 2.759540284358567)	(39.0, 2.964531026833639)	(40.0, 3.1008924685488988)	(41.0, 3.1858487080385176)	(42.0, 3.317863604543829)	(43.0, 3.442164753011107)	(44.0, 3.4853585460349703)	(45.0, 3.474352929198225)	(46.0, 3.4361928190461777)	(47.0, 3.3667668038545)	(48.0, 3.286878489977321)	(49.0, 3.2063692410701496)	(50.0, 3.1605045142775676)	(51.0, 3.109245414411925)	(52.0, 3.0169749255248925)	(53.0, 2.9038528904468572)	(54.0, 2.7946870333356504)	(55.0, 2.692632252027484)	(56.0, 2.5157867594964536)	(57.0, 2.3296728985030333)	(58.0, 2.211953204783802)	(59.0, 2.120538784412385)	(60.0, 2.0091905232987037)	(61.0, 1.849980042189339)	(62.0, 1.6783508604801218)	(63.0, 1.5133921646445758)	(64.0, 1.366707678055688)	(65.0, 1.2086066617425606)	(66.0, 1.0563816997206135)	(67.0, 0.92580728117091)	(68.0, 0.788089826926916)	(69.0, 0.6558215341409825)	(70.0, 0.5414188205635876)	(71.0, 0.4500706028240445)	(72.0, 0.39016635237537894)	(73.0, 0.33144461790294943)	(74.0, 0.283525326672892)	(75.0, 0.24847445736955712)	(76.0, 0.20543818095256683)	(77.0, 0.1753410947929233)	(78.0, 0.15193504015132553)	(79.0, 0.12450203921227543)	(80.0, 0.10010751079131436)	(81.0, 0.07866014091344338)	(82.0, 0.059959038833664866)	(83.0, 0.04660208714069806)	(84.0, 0.035160446073333566)	(85.0, 0.024985786409079076)	(86.0, 0.01763044572291619)	(87.0, 0.012357063666728644)	(88.0, 0.008311854574276557)	(89.0, 0.00513184539493922)	(90.0, 0.0031480492880877156)	(91.0, 0.0019335734206020992)	(92.0, 0.001150556084986373)	(93.0, 0.0006437635237423754)	(94.0, 0.0004953783143691328)	(95.0, 0.0007624716912409695)	(96.0, 0.001766925416229073)	(97.0, 0.004967480239941167)	(98.0, 0.015902328746061657)	(99.0, 0.019744364244141152)	(100.0, 0.007745707929283262)
SRR33705622_2	(0.0, 5.483343726554422e-05)	(1.0, 3.427089829096514e-05)	(2.0, 1.8277812421848072e-05)	(3.0, 1.8277812421848072e-05)	(4.0, 1.1423632763655045e-05)	(5.0, 1.5993085869117065e-05)	(6.0, 1.5993085869117065e-05)	(7.0, 1.3708359316386056e-05)	(8.0, 2.741671863277211e-05)	(9.0, 3.427089829096514e-05)	(10.0, 6.168761692373724e-05)	(11.0, 0.0001256599604002055)	(12.0, 0.00018277812421848072)	(13.0, 0.0003769798812006165)	(14.0, 0.0006945568720302267)	(15.0, 0.0014462319078787287)	(16.0, 0.003319707681118156)	(17.0, 0.006806200400585676)	(18.0, 0.012636822563155212)	(19.0, 0.022520549630269556)	(20.0, 0.03956460971364288)	(21.0, 0.06438359425595984)	(22.0, 0.1016109287061589)	(23.0, 0.15533398886707583)	(24.0, 0.22216680998756333)	(25.0, 0.30870311289880303)	(26.0, 0.42115506909767053)	(27.0, 0.5527027698242638)	(28.0, 0.7022015670756647)	(29.0, 0.8717945343583346)	(30.0, 1.0535102607297957)	(31.0, 1.2498779384839205)	(32.0, 1.4619394029287545)	(33.0, 1.6787165429784252)	(34.0, 1.8877370363815742)	(35.0, 2.099711681217405)	(36.0, 2.339578267808975)	(37.0, 2.5684461807756986)	(38.0, 2.7657323186040212)	(39.0, 2.975520480128888)	(40.0, 3.112700031807963)	(41.0, 3.1921833838509226)	(42.0, 3.319332985963509)	(43.0, 3.4512873680164877)	(44.0, 3.494034601818085)	(45.0, 3.4683885462636797)	(46.0, 3.4287828114720873)	(47.0, 3.359032394543762)	(48.0, 3.2764852241935905)	(49.0, 3.189807268236082)	(50.0, 3.1338588844128052)	(51.0, 3.0902068988963265)	(52.0, 3.004403993208513)	(53.0, 2.8927014273189418)	(54.0, 2.781716265566927)	(55.0, 2.6782135832751073)	(56.0, 2.508638893804859)	(57.0, 2.327553751961952)	(58.0, 2.2048205262757947)	(59.0, 2.109865006017741)	(60.0, 2.000543125196115)	(61.0, 1.8393213960026515)	(62.0, 1.6655725111205637)	(63.0, 1.5008574350279744)	(64.0, 1.355736173851606)	(65.0, 1.1980397777290064)	(66.0, 1.0470147831403813)	(67.0, 0.9155584714758972)	(68.0, 0.7788884138180809)	(69.0, 0.6489537300377158)	(70.0, 0.5343015821685684)	(71.0, 0.44508072555786965)	(72.0, 0.3868773166270472)	(73.0, 0.33023437593174004)	(74.0, 0.28166565887378425)	(75.0, 0.2451762911001173)	(76.0, 0.20302537092878292)	(77.0, 0.17285555679996994)	(78.0, 0.14908526174535652)	(79.0, 0.12231969018011277)	(80.0, 0.09805817891666217)	(81.0, 0.07675538853899824)	(82.0, 0.05911273009880939)	(83.0, 0.04612634437308634)	(84.0, 0.03504542059234095)	(85.0, 0.026034459068369847)	(86.0, 0.01933107136265707)	(87.0, 0.014197290798670489)	(88.0, 0.010662818821595619)	(89.0, 0.008252432308464406)	(90.0, 0.006833617119218449)	(91.0, 0.005915157045020583)	(92.0, 0.005364537945812409)	(93.0, 0.005275433610255899)	(94.0, 0.005565593882452737)	(95.0, 0.006349255090039474)	(96.0, 0.007614993600252453)	(97.0, 0.010045942652358246)	(98.0, 0.014409770368074474)	(99.0, 0.025591222117140034)	(100.0, 0.09953411226972642)
SRR33705623_1	(0.0, 1.2955682948785991e-05)	(1.0, 1.2955682948785991e-05)	(2.0, 8.637121965857328e-06)	(3.0, 6.477841474392996e-06)	(4.0, 6.477841474392996e-06)	(5.0, 6.477841474392996e-06)	(6.0, 6.477841474392996e-06)	(7.0, 1.2955682948785991e-05)	(8.0, 2.375208540610765e-05)	(9.0, 3.2389207371964975e-05)	(10.0, 4.318560982928664e-05)	(11.0, 4.5344890320750966e-05)	(12.0, 7.341553670978728e-05)	(13.0, 0.00017274243931714655)	(14.0, 0.0003174142322452568)	(15.0, 0.0007579074525039804)	(16.0, 0.002023245820502079)	(17.0, 0.004577674641904383)	(18.0, 0.009131597198402659)	(19.0, 0.01675385733327175)	(20.0, 0.029713858843040668)	(21.0, 0.05010610380442982)	(22.0, 0.08187991623632747)	(23.0, 0.12941863553640617)	(24.0, 0.19091062537232745)	(25.0, 0.2691586318220119)	(26.0, 0.3749741723062215)	(27.0, 0.5036845638414273)	(28.0, 0.6545729253044634)	(29.0, 0.8229363437849203)	(30.0, 1.0049788041788037)	(31.0, 1.2070809803383908)	(32.0, 1.4191741473319834)	(33.0, 1.63625741154135)	(34.0, 1.8513001556862827)	(35.0, 2.074664766845319)	(36.0, 2.3246748992690254)	(37.0, 2.571204271540491)	(38.0, 2.7809416635178956)	(39.0, 2.990758948873485)	(40.0, 3.138436460245714)	(41.0, 3.2374783378281995)	(42.0, 3.3766936289543796)	(43.0, 3.509586546801552)	(44.0, 3.5551819136593124)	(45.0, 3.5398963670602366)	(46.0, 3.502212603923201)	(47.0, 3.4362919297992867)	(48.0, 3.355398804747558)	(49.0, 3.2598981471710737)	(50.0, 3.1965103090636466)	(51.0, 3.14251534109409)	(52.0, 3.0572388766446887)	(53.0, 2.9373707387220294)	(54.0, 2.8053113031445625)	(55.0, 2.6928818865149977)	(56.0, 2.5167925624360814)	(57.0, 2.32418042403648)	(58.0, 2.1926046672891006)	(59.0, 2.0890434156379802)	(60.0, 1.978393246133382)	(61.0, 1.8200942340236403)	(62.0, 1.640405389365453)	(63.0, 1.469530727673423)	(64.0, 1.3243169553419551)	(65.0, 1.174287987514522)	(66.0, 1.0269473238989617)	(67.0, 0.8978676953997156)	(68.0, 0.7632322381959316)	(69.0, 0.6331053586583251)	(70.0, 0.5257502511837013)	(71.0, 0.44133749893088625)	(72.0, 0.3870639837779302)	(73.0, 0.33340586356504165)	(74.0, 0.28705474853526824)	(75.0, 0.25337645070989906)	(76.0, 0.2096618171602037)	(77.0, 0.1787560354858747)	(78.0, 0.15403659241959106)	(79.0, 0.1265899780925879)	(80.0, 0.10234125817344347)	(81.0, 0.0805217288071964)	(82.0, 0.06399459592552839)	(83.0, 0.05127859311129495)	(84.0, 0.038588501662959074)	(85.0, 0.027509233461255587)	(86.0, 0.02018495403420857)	(87.0, 0.014890398269138032)	(88.0, 0.010558881603260581)	(89.0, 0.00717312979264451)	(90.0, 0.004910203837589891)	(91.0, 0.0034159817374965727)	(92.0, 0.0020275643814850076)	(93.0, 0.001053728879834594)	(94.0, 0.0007730224159442307)	(95.0, 0.0010386139163943435)	(96.0, 0.0022478109916143694)	(97.0, 0.007272456695251869)	(98.0, 0.027705727985978843)	(99.0, 0.030618597368964225)	(100.0, 0.008738608148956151)
SRR33705623_2	(0.0, 1.2963629349527212e-05)	(1.0, 8.642419566351474e-06)	(2.0, 4.321209783175737e-06)	(3.0, 8.642419566351474e-06)	(4.0, 1.0803024457939342e-05)	(5.0, 8.642419566351474e-06)	(6.0, 6.481814674763606e-06)	(7.0, 2.3766653807466553e-05)	(8.0, 3.8890888048581633e-05)	(9.0, 3.8890888048581633e-05)	(10.0, 4.321209783175737e-05)	(11.0, 4.7533307614933106e-05)	(12.0, 6.91393565308118e-05)	(13.0, 0.000164205971760678)	(14.0, 0.0003564998071119983)	(15.0, 0.0007259632435735238)	(16.0, 0.0018797262556814456)	(17.0, 0.00433849462230844)	(18.0, 0.008761252835388807)	(19.0, 0.01664530008479294)	(20.0, 0.029740726332707006)	(21.0, 0.05069643317621775)	(22.0, 0.08452502396380901)	(23.0, 0.13450629692091115)	(24.0, 0.1973474901927443)	(25.0, 0.2779294102294055)	(26.0, 0.3848771917581134)	(27.0, 0.5162743782400295)	(28.0, 0.6679466810246064)	(29.0, 0.8390233763405338)	(30.0, 1.0252653573905166)	(31.0, 1.227644896375769)	(32.0, 1.4390557638078587)	(33.0, 1.6547662349742083)	(34.0, 1.8752235550873766)	(35.0, 2.096800068534387)	(36.0, 2.3446128071799492)	(37.0, 2.5939509328789723)	(38.0, 2.806228202872589)	(39.0, 3.0164010437017987)	(40.0, 3.1555331956956)	(41.0, 3.251515907399499)	(42.0, 3.3797089168271905)	(43.0, 3.5102548249818213)	(44.0, 3.556232497074811)	(45.0, 3.5294928509365198)	(46.0, 3.4856044837736953)	(47.0, 3.4175735175522677)	(48.0, 3.3413128072987823)	(49.0, 3.240030131795818)	(50.0, 3.168792827915275)	(51.0, 3.1171867800796984)	(52.0, 3.0338176797328886)	(53.0, 2.915340910502668)	(54.0, 2.7901100903813436)	(55.0, 2.6801677104728947)	(56.0, 2.503877475553566)	(57.0, 2.3107085952211524)	(58.0, 2.1739898388912553)	(59.0, 2.0684162020735974)	(60.0, 1.961544041716095)	(61.0, 1.8038393300742048)	(62.0, 1.6303816481677478)	(63.0, 1.4612646214884903)	(64.0, 1.3068613141209466)	(65.0, 1.1579697098318433)	(66.0, 1.0165041045551275)	(67.0, 0.8888642099796827)	(68.0, 0.757711171850516)	(69.0, 0.632871421214569)	(70.0, 0.5248390160302839)	(71.0, 0.438190117458044)	(72.0, 0.3840431982699605)	(73.0, 0.3312488177440109)	(74.0, 0.28352537689861806)	(75.0, 0.24863160789947397)	(76.0, 0.20674396086625998)	(77.0, 0.17567014131544323)	(78.0, 0.15128987571876573)	(79.0, 0.12560244416267757)	(80.0, 0.10260712630150788)	(81.0, 0.08162117098951491)	(82.0, 0.06382426849750564)	(83.0, 0.05096866939255782)	(84.0, 0.03935109689048985)	(85.0, 0.029142238777737167)	(86.0, 0.02191501541537575)	(87.0, 0.016790060612529325)	(88.0, 0.012931220276153394)	(89.0, 0.01005545516544994)	(90.0, 0.008255671290757246)	(91.0, 0.007032768922118512)	(92.0, 0.0060151240181806264)	(93.0, 0.005598127274104167)	(94.0, 0.005712639333358324)	(95.0, 0.006073460350253498)	(96.0, 0.006600647943800939)	(97.0, 0.008303204598372178)	(98.0, 0.011613251292284793)	(99.0, 0.018821029210621922)	(100.0, 0.07349513599225294)
SRR33705624_1	(0.0, 3.477191255298642e-05)	(1.0, 1.955920081105486e-05)	(2.0, 8.692978138246605e-06)	(3.0, 8.692978138246605e-06)	(4.0, 4.3464890691233024e-06)	(5.0, 4.3464890691233024e-06)	(6.0, 6.519733603684954e-06)	(7.0, 1.955920081105486e-05)	(8.0, 2.1732445345616512e-05)	(9.0, 2.8252178949301462e-05)	(10.0, 5.215786882947963e-05)	(11.0, 4.998462429491797e-05)	(12.0, 8.258329231334275e-05)	(13.0, 0.0001825525409031787)	(14.0, 0.000330333169253371)	(15.0, 0.0006150282032809472)	(16.0, 0.0014995387288475393)	(17.0, 0.003292465469860902)	(18.0, 0.006267637237675802)	(19.0, 0.011535581989453245)	(20.0, 0.02048282973824356)	(21.0, 0.03416340408330916)	(22.0, 0.056215316375506225)	(23.0, 0.08805334880683442)	(24.0, 0.1296275167529988)	(25.0, 0.18730542670026504)	(26.0, 0.2626670274252594)	(27.0, 0.35428232402424037)	(28.0, 0.4606496045238258)	(29.0, 0.5852047685331577)	(30.0, 0.723377482796053)	(31.0, 0.87800165818558)	(32.0, 1.0569292272051098)	(33.0, 1.2406879188249702)	(34.0, 1.4266915720490327)	(35.0, 1.6318154306881687)	(36.0, 1.8595844973774371)	(37.0, 2.0939124160720124)	(38.0, 2.3104979663864267)	(39.0, 2.5270856899453755)	(40.0, 2.691024391410034)	(41.0, 2.8233771568093724)	(42.0, 2.996239200332941)	(43.0, 3.1707159645456886)	(44.0, 3.2669407128024748)	(45.0, 3.31394147235144)	(46.0, 3.3470160809229337)	(47.0, 3.3289368596399154)	(48.0, 3.2994307185941714)	(49.0, 3.2699658691945848)	(50.0, 3.2686119378495526)	(51.0, 3.269609457090917)	(52.0, 3.218696857379741)	(53.0, 3.1569658463755172)	(54.0, 3.0918011090066857)	(55.0, 3.026990610496988)	(56.0, 2.8732183469650097)	(57.0, 2.6897465236237115)	(58.0, 2.581781908391223)	(59.0, 2.5061030139641827)	(60.0, 2.4222375073754487)	(61.0, 2.269138949649184)	(62.0, 2.075598484379262)	(63.0, 1.8947345544794374)	(64.0, 1.736328933599773)	(65.0, 1.5478173561828263)	(66.0, 1.3644563683127906)	(67.0, 1.2047489739569242)	(68.0, 1.030622102114241)	(69.0, 0.8640928931643853)	(70.0, 0.7165839203810133)	(71.0, 0.5963578594845281)	(72.0, 0.5179537164111474)	(73.0, 0.4448805421810465)	(74.0, 0.38385366240602076)	(75.0, 0.33776566556157184)	(76.0, 0.2804898058531995)	(77.0, 0.23919163996292447)	(78.0, 0.20650386891858263)	(79.0, 0.16874591837510852)	(80.0, 0.13723821911303372)	(81.0, 0.10814282128432233)	(82.0, 0.08361123697819041)	(83.0, 0.0647235687283151)	(84.0, 0.0474897395692412)	(85.0, 0.03352881667921715)	(86.0, 0.023160267004823515)	(87.0, 0.015540871666650368)	(88.0, 0.009929554278412184)	(89.0, 0.006069871985030692)	(90.0, 0.0037162481541004235)	(91.0, 0.0022775602722206103)	(92.0, 0.0011735520486632917)	(93.0, 0.0005020194874837414)	(94.0, 0.0002716555668202064)	(95.0, 0.000230363920663535)	(96.0, 0.0005433111336404129)	(97.0, 0.00165818557987054)	(98.0, 0.005876453221454705)	(99.0, 0.007182573186726256)	(100.0, 0.002616586419612228)
SRR33705624_2	(0.0, 5.6536146015295465e-05)	(1.0, 3.6965941625385496e-05)	(2.0, 1.3046802926606645e-05)	(3.0, 6.5234014633033225e-06)	(4.0, 6.5234014633033225e-06)	(5.0, 6.5234014633033225e-06)	(6.0, 6.5234014633033225e-06)	(7.0, 1.0872335772172204e-05)	(8.0, 2.391913869877885e-05)	(9.0, 2.609360585321329e-05)	(10.0, 3.479147447095105e-05)	(11.0, 4.348934308868882e-05)	(12.0, 7.828081755963988e-05)	(13.0, 0.00016091056942814862)	(14.0, 0.00035878708048168274)	(15.0, 0.0005849316645428647)	(16.0, 0.0013394717671316157)	(17.0, 0.0029920668045017905)	(18.0, 0.0055209721051090455)	(19.0, 0.010356987056571242)	(20.0, 0.018452528272530664)	(21.0, 0.03153629714076269)	(22.0, 0.05288739013015447)	(23.0, 0.08454110849725663)	(24.0, 0.12650397564353247)	(25.0, 0.18170717329315964)	(26.0, 0.2558586777265285)	(27.0, 0.3469253621542429)	(28.0, 0.4546441160506162)	(29.0, 0.5795172413283228)	(30.0, 0.7204835980159987)	(31.0, 0.881822537473571)	(32.0, 1.0601505888087395)	(33.0, 1.245345607417612)	(34.0, 1.4332826291082261)	(35.0, 1.6391198644141447)	(36.0, 1.868897983090387)	(37.0, 2.102348776790468)	(38.0, 2.3234181545132)	(39.0, 2.540047270306577)	(40.0, 2.701220950260412)	(41.0, 2.831647664650544)	(42.0, 3.005983394290171)	(43.0, 3.179290600965751)	(44.0, 3.2706356171892326)	(45.0, 3.319735085536362)	(46.0, 3.3504559574942117)	(47.0, 3.3285416775118217)	(48.0, 3.288883745549246)	(49.0, 3.2620421229949077)	(50.0, 3.2647275899306343)	(51.0, 3.266743320982795)	(52.0, 3.219613919877583)	(53.0, 3.1513269533597232)	(54.0, 3.092085770204312)	(55.0, 3.0319834980557436)	(56.0, 2.879451150573631)	(57.0, 2.704117340510119)	(58.0, 2.588511794244612)	(59.0, 2.5001479724898594)	(60.0, 2.4134584904440213)	(61.0, 2.25742090190896)	(62.0, 2.064658737602656)	(63.0, 1.8864524564281357)	(64.0, 1.7253831508977135)	(65.0, 1.535152066359171)	(66.0, 1.3526055487443995)	(67.0, 1.1954328883547238)	(68.0, 1.0249807570529168)	(69.0, 0.8572945479715506)	(70.0, 0.710228810915686)	(71.0, 0.5914659383419402)	(72.0, 0.5108323473212021)	(73.0, 0.43729404262538385)	(74.0, 0.3773135406374642)	(75.0, 0.33054727554704266)	(76.0, 0.274550397386047)	(77.0, 0.2342923124888477)	(78.0, 0.20186665828192132)	(79.0, 0.16550956745977746)	(80.0, 0.13465170407119834)	(81.0, 0.10578347812892669)	(82.0, 0.08079450159016609)	(83.0, 0.06222020315698709)	(84.0, 0.046507503499043826)	(85.0, 0.03361508774040202)	(86.0, 0.02392566210024215)	(87.0, 0.016758618359226235)	(88.0, 0.011272437728588141)	(89.0, 0.00789331577059702)	(90.0, 0.005655789068683981)	(91.0, 0.004231513082529422)	(92.0, 0.003379121957991121)	(93.0, 0.0029659731986485774)	(94.0, 0.0028920413153978065)	(95.0, 0.003072522089215865)	(96.0, 0.0038335855932679188)	(97.0, 0.005479657229174791)	(98.0, 0.008578272924243869)	(99.0, 0.01621717603777206)	(100.0, 0.06723017548080404)
